order_id,order_date,quantity,discount,revenue,price,category,income_band,age,gender
1092,2023-10-24,1,0.2,3342.4,4178.0,Fashion,High,37,Male
1093,2023-10-04,1,0.2,1999.2,2499.0,Fashion,High,50,Female
1094,2023-05-23,3,0.1,4052.7000000000003,1501.0,Fashion,Mid,47,Female
1095,2023-05-19,4,0.1,4536.0,1260.0,Beauty,Mid,23,Female
1096,2023-12-07,3,0.0,14043.0,4681.0,Electronics,Low,44,Female
1097,2023-11-04,4,0.0,18724.0,4681.0,Electronics,Mid,18,Female
1098,2023-03-16,3,0.1,4344.3,1609.0,Beauty,Low,26,Female
1099,2023-11-01,2,0.2,1318.4,824.0,Beauty,High,43,Female
1100,2023-01-27,3,0.0,8406.0,2802.0,Fashion,Mid,43,Male
1101,2023-11-14,2,0.0,9910.0,4955.0,Electronics,Mid,50,Male
1102,2023-03-20,1,0.0,2147.0,2147.0,Electronics,High,19,Male
1103,2023-11-21,4,0.0,10440.0,2610.0,Fashion,Low,45,Male
1104,2023-07-01,3,0.0,2565.0,855.0,Electronics,Mid,25,Female
1105,2023-01-11,3,0.0,7497.0,2499.0,Fashion,Low,53,Male
1106,2023-01-24,2,0.0,4998.0,2499.0,Fashion,High,20,Female
1107,2023-06-22,2,0.1,3767.4,2093.0,Beauty,High,54,Male
1108,2023-07-01,3,0.0,2109.0,703.0,Fashion,Mid,59,Female
1109,2023-11-01,2,0.0,5220.0,2610.0,Fashion,High,26,Male
1110,2023-06-11,1,0.2,562.4,703.0,Fashion,Low,28,Male
1111,2023-11-13,4,0.0,9412.0,2353.0,Beauty,Mid,48,Female
1112,2023-10-24,1,0.1,2736.0,3040.0,Beauty,Low,59,Female
1113,2023-04-23,3,0.0,14043.0,4681.0,Electronics,Low,18,Male
1114,2023-04-16,1,0.2,2740.0,3425.0,Electronics,High,18,Male
1115,2023-08-20,2,0.0,9876.0,4938.0,Fashion,Mid,31,Female
1116,2023-02-02,1,0.2,1092.0,1365.0,Electronics,High,45,Male
1117,2023-01-10,2,0.0,8356.0,4178.0,Fashion,Mid,51,Female
1118,2023-07-25,3,0.0,2253.0,751.0,Beauty,Low,35,Female
1119,2023-06-05,1,0.1,3132.0,3480.0,Fashion,Mid,49,Male
1120,2023-01-24,1,0.2,1784.8000000000002,2231.0,Fashion,Mid,30,Male
1121,2023-08-31,2,0.1,2923.2000000000003,1624.0,Beauty,Low,55,Male
1122,2023-08-22,3,0.1,8580.6,3178.0,Beauty,Mid,31,Female
1123,2023-05-12,2,0.2,7590.400000000001,4744.0,Fashion,Mid,41,Female
1124,2023-03-24,2,0.0,2520.0,1260.0,Beauty,Low,30,Female
1125,2023-07-28,4,0.1,14515.2,4032.0,Beauty,Low,30,Male
1126,2023-08-13,3,0.2,11892.0,4955.0,Electronics,Low,26,Female
1127,2023-09-13,2,0.1,4548.6,2527.0,Electronics,High,49,Female
1128,2023-08-22,3,0.2,8220.0,3425.0,Electronics,Mid,38,Female
1129,2023-03-10,4,0.0,6496.0,1624.0,Beauty,Mid,42,Female
1130,2023-02-19,4,0.0,2812.0,703.0,Fashion,Low,47,Female
1131,2023-10-25,3,0.1,6822.900000000001,2527.0,Electronics,Low,35,Female
1132,2023-05-29,2,0.1,3157.2000000000003,1754.0,Beauty,High,24,Female
1133,2023-05-16,1,0.1,2342.7000000000003,2603.0,Electronics,Low,57,Female
1134,2023-10-16,2,0.0,6356.0,3178.0,Beauty,Mid,30,Male
1135,2023-05-14,2,0.0,2038.0,1019.0,Electronics,High,30,Male
1136,2023-03-14,1,0.2,3250.4,4063.0,Fashion,Mid,46,Female
1137,2023-12-20,2,0.1,8919.0,4955.0,Electronics,Low,25,Male
1138,2023-01-18,3,0.1,13332.6,4938.0,Fashion,High,29,Female
1139,2023-04-09,4,0.0,12160.0,3040.0,Beauty,Low,51,Male
1140,2023-11-17,3,0.2,9312.0,3880.0,Fashion,Mid,25,Male
1141,2023-07-21,1,0.0,4945.0,4945.0,Electronics,Low,38,Female
1142,2023-04-24,1,0.0,3391.0,3391.0,Beauty,Low,59,Male
1143,2023-08-16,3,0.0,14043.0,4681.0,Electronics,High,19,Female
1144,2023-06-30,3,0.2,3602.4,1501.0,Fashion,High,41,Male
1145,2023-07-26,4,0.2,15625.6,4883.0,Beauty,Low,29,Female
1146,2023-11-13,2,0.0,5206.0,2603.0,Electronics,Low,56,Male
1147,2023-01-17,4,0.0,3124.0,781.0,Beauty,Low,41,Male
1148,2023-10-23,2,0.0,8466.0,4233.0,Beauty,High,50,Female
1149,2023-03-16,3,0.0,6441.0,2147.0,Electronics,Mid,22,Female
1150,2023-01-02,4,0.1,7729.2,2147.0,Electronics,High,28,Female
1151,2023-03-14,2,0.2,4100.8,2563.0,Fashion,Mid,34,Female
1152,2023-10-29,4,0.2,10688.0,3340.0,Beauty,High,59,Male
1153,2023-07-03,1,0.0,1260.0,1260.0,Beauty,High,22,Male
1154,2023-05-20,1,0.0,2908.0,2908.0,Beauty,Mid,21,Male
1155,2023-03-29,3,0.2,3036.0,1265.0,Beauty,Low,45,Female
1156,2023-12-04,1,0.1,3132.0,3480.0,Fashion,High,60,Female
1157,2023-06-22,3,0.1,11745.0,4350.0,Beauty,Mid,37,Female
1158,2023-06-27,3,0.0,2253.0,751.0,Beauty,Mid,46,Male
1159,2023-03-29,4,0.1,2530.8,703.0,Fashion,Mid,53,Female
1160,2023-10-22,4,0.2,6870.400000000001,2147.0,Electronics,Low,51,Female
1161,2023-02-28,3,0.1,9396.0,3480.0,Fashion,Mid,56,Male
1162,2023-03-29,3,0.0,2253.0,751.0,Beauty,High,54,Male
1163,2023-10-20,1,0.0,1624.0,1624.0,Beauty,Mid,38,Male
1164,2023-02-21,3,0.0,5544.0,1848.0,Electronics,Low,39,Female
1165,2023-09-22,4,0.1,1969.2,547.0,Electronics,High,56,Female
1166,2023-05-23,3,0.0,14673.0,4891.0,Beauty,High,35,Female
1167,2023-08-17,4,0.0,6160.0,1540.0,Beauty,Low,33,Female
1168,2023-04-24,2,0.1,2701.8,1501.0,Fashion,Mid,59,Male
1169,2023-04-01,2,0.0,3696.0,1848.0,Electronics,Low,31,Male
1170,2023-12-24,1,0.0,703.0,703.0,Fashion,Low,30,Male
1171,2023-04-04,2,0.0,1502.0,751.0,Beauty,High,41,Male
1172,2023-06-18,2,0.2,1201.6000000000001,751.0,Beauty,High,36,Male
1173,2023-11-16,3,0.2,11892.0,4955.0,Electronics,Low,53,Male
1174,2023-01-25,3,0.1,1898.1000000000001,703.0,Fashion,Low,51,Male
1175,2023-08-07,4,0.2,9728.0,3040.0,Beauty,High,37,Male
1176,2023-04-18,2,0.2,1368.0,855.0,Electronics,Mid,21,Female
1177,2023-11-26,1,0.0,4032.0,4032.0,Beauty,Mid,59,Female
1178,2023-03-26,1,0.2,2082.4,2603.0,Electronics,Low,59,Female
1179,2023-08-07,4,0.2,4928.0,1540.0,Beauty,High,43,Male
1180,2023-04-28,4,0.0,9828.0,2457.0,Electronics,Low,44,Female
1181,2023-08-17,4,0.0,8924.0,2231.0,Fashion,Mid,51,Male
1182,2023-08-29,4,0.0,3124.0,781.0,Beauty,Mid,47,Female
1183,2023-07-25,1,0.0,2603.0,2603.0,Electronics,Low,50,Female
1184,2023-05-26,4,0.2,13369.6,4178.0,Fashion,High,57,Male
1185,2023-02-10,1,0.0,1848.0,1848.0,Electronics,Low,30,Male
1186,2023-05-14,2,0.0,1094.0,547.0,Electronics,Mid,21,Male
1187,2023-09-19,1,0.0,4883.0,4883.0,Beauty,High,49,Female
1188,2023-09-16,4,0.0,10108.0,2527.0,Electronics,High,19,Female
1189,2023-08-02,4,0.2,3392.0,1060.0,Electronics,Mid,33,Female
1190,2023-11-08,3,0.1,2224.8,824.0,Beauty,Mid,56,Male
1191,2023-06-30,4,0.0,3124.0,781.0,Beauty,Low,35,Male
1192,2023-11-14,4,0.0,9412.0,2353.0,Beauty,High,20,Female
1193,2023-06-05,4,0.0,3712.0,928.0,Fashion,Mid,41,Female
1194,2023-09-16,4,0.2,1750.4,547.0,Electronics,Low,45,Male
1195,2023-10-29,1,0.2,3225.6000000000004,4032.0,Beauty,Low,55,Male
1196,2023-04-05,1,0.1,3760.2000000000003,4178.0,Fashion,High,47,Male
1197,2023-07-11,2,0.2,5915.200000000001,3697.0,Beauty,Low,58,Female
1198,2023-02-21,3,0.0,2472.0,824.0,Beauty,High,21,Male
1199,2023-08-29,2,0.2,6208.0,3880.0,Fashion,Mid,29,Female
1200,2023-08-17,2,0.0,1094.0,547.0,Electronics,Low,25,Male
1201,2023-12-07,3,0.1,2751.3,1019.0,Electronics,Low,38,Male
1202,2023-12-12,1,0.1,741.6,824.0,Beauty,Low,31,Male
1203,2023-03-29,1,0.1,917.1,1019.0,Electronics,Low,50,Female
1204,2023-08-04,3,0.1,5175.900000000001,1917.0,Beauty,Low,36,Male
1205,2023-06-04,4,0.1,4914.0,1365.0,Electronics,Low,27,Female
1206,2023-03-11,3,0.0,12282.0,4094.0,Fashion,High,21,Female
1207,2023-12-07,2,0.0,5054.0,2527.0,Electronics,Mid,29,Male
1208,2023-08-02,2,0.1,2457.0,1365.0,Electronics,Low,56,Female
1209,2023-01-01,4,0.0,2796.0,699.0,Electronics,Mid,46,Male
1210,2023-02-26,2,0.0,3218.0,1609.0,Beauty,Low,20,Female
1211,2023-03-02,2,0.2,2510.4,1569.0,Beauty,Mid,28,Female
1212,2023-10-18,4,0.0,13564.0,3391.0,Beauty,High,60,Male
1213,2023-01-01,2,0.0,1856.0,928.0,Fashion,Low,32,Female
1214,2023-05-22,3,0.1,7047.0,2610.0,Fashion,Low,22,Female
1215,2023-07-05,3,0.0,7800.0,2600.0,Fashion,Mid,52,Female
1216,2023-02-02,1,0.2,1965.6000000000001,2457.0,Electronics,Mid,31,Male
1217,2023-02-25,3,0.2,5997.6,2499.0,Fashion,Low,44,Female
1218,2023-09-04,3,0.1,2108.7000000000003,781.0,Beauty,Mid,44,Male
1219,2023-04-06,2,0.0,8244.0,4122.0,Electronics,Low,25,Female
1220,2023-12-11,3,0.0,6279.0,2093.0,Beauty,Mid,33,Female
1221,2023-03-09,4,0.1,17078.4,4744.0,Fashion,Low,45,Male
1222,2023-06-11,2,0.0,7760.0,3880.0,Fashion,Low,37,Male
1223,2023-02-27,3,0.1,10970.1,4063.0,Fashion,Mid,57,Female
1224,2023-01-08,1,0.2,1270.4,1588.0,Fashion,Low,25,Male
1225,2023-06-16,1,0.0,2563.0,2563.0,Fashion,Low,56,Female
1226,2023-08-20,1,0.0,1060.0,1060.0,Electronics,Low,25,Female
1227,2023-10-30,2,0.0,3218.0,1609.0,Beauty,Low,37,Male
1228,2023-01-04,2,0.0,8700.0,4350.0,Beauty,Low,25,Male
1229,2023-09-30,4,0.1,5792.400000000001,1609.0,Beauty,Mid,25,Male
1230,2023-12-10,2,0.1,4424.400000000001,2458.0,Electronics,Mid,53,Male
1231,2023-08-06,4,0.0,13360.0,3340.0,Beauty,High,56,Female
1232,2023-08-23,2,0.2,5568.0,3480.0,Fashion,High,37,Female
1233,2023-08-25,1,0.0,3697.0,3697.0,Beauty,High,26,Male
1234,2023-12-31,4,0.2,10851.2,3391.0,Beauty,High,53,Female
1235,2023-12-16,4,0.0,19532.0,4883.0,Beauty,High,26,Female
1236,2023-04-01,4,0.2,7996.8,2499.0,Fashion,Low,19,Male
1237,2023-08-20,3,0.1,4158.0,1540.0,Beauty,Low,29,Female
1238,2023-10-25,1,0.2,1674.4,2093.0,Beauty,High,56,Female
1239,2023-07-22,3,0.0,8724.0,2908.0,Beauty,Low,48,Male
1240,2023-05-07,3,0.2,5354.400000000001,2231.0,Fashion,High,43,Female
1241,2023-07-04,2,0.0,8700.0,4350.0,Beauty,Mid,42,Male
1242,2023-02-03,4,0.1,8845.2,2457.0,Electronics,Low,23,Male
1243,2023-07-12,3,0.0,7497.0,2499.0,Fashion,High,34,Male
1244,2023-04-30,3,0.0,12366.0,4122.0,Electronics,Low,32,Male
1245,2023-08-02,4,0.0,13920.0,3480.0,Fashion,High,34,Female
1246,2023-10-06,2,0.0,1562.0,781.0,Beauty,Low,23,Female
1247,2023-07-09,4,0.2,2236.8,699.0,Electronics,Low,50,Female
1248,2023-03-05,4,0.1,5403.6,1501.0,Fashion,Mid,30,Male
1249,2023-06-04,4,0.1,10144.800000000001,2818.0,Electronics,Mid,44,Male
1250,2023-09-03,4,0.2,15856.0,4955.0,Electronics,High,37,Female
1251,2023-10-22,1,0.0,4744.0,4744.0,Fashion,High,20,Female
1252,2023-08-05,1,0.1,769.5,855.0,Electronics,Mid,44,Male
1253,2023-01-03,2,0.2,5480.0,3425.0,Electronics,High,29,Female
1254,2023-02-14,1,0.0,2147.0,2147.0,Electronics,Mid,56,Female
1255,2023-11-05,2,0.1,1258.2,699.0,Electronics,Low,26,Female
1256,2023-11-07,1,0.0,1260.0,1260.0,Beauty,Low,32,Male
1257,2023-04-28,1,0.0,4178.0,4178.0,Fashion,Mid,20,Male
1258,2023-02-02,1,0.0,2610.0,2610.0,Fashion,Mid,47,Male
1259,2023-01-11,4,0.1,5716.8,1588.0,Fashion,Mid,48,Female
1260,2023-07-14,3,0.0,2343.0,781.0,Beauty,Low,60,Male
1261,2023-02-22,4,0.1,8996.4,2499.0,Fashion,Mid,57,Male
1262,2023-09-23,2,0.1,4698.0,2610.0,Fashion,Mid,50,Female
1263,2023-06-08,3,0.0,2343.0,781.0,Beauty,Low,28,Male
1264,2023-11-20,2,0.0,3138.0,1569.0,Beauty,Low,32,Male
1265,2023-09-10,3,0.2,6151.200000000001,2563.0,Fashion,Mid,35,Male
1266,2023-03-02,1,0.0,2563.0,2563.0,Fashion,High,56,Female
1267,2023-08-25,2,0.2,2024.0,1265.0,Beauty,High,51,Male
1268,2023-02-15,3,0.2,11719.2,4883.0,Beauty,Low,58,Male
1269,2023-12-19,3,0.2,6979.200000000001,2908.0,Beauty,Mid,59,Female
1270,2023-11-01,3,0.2,3861.6000000000004,1609.0,Beauty,Low,32,Male
1271,2023-06-04,2,0.1,2772.0,1540.0,Beauty,High,56,Female
1272,2023-09-16,4,0.0,2188.0,547.0,Electronics,Mid,33,Female
1273,2023-02-19,2,0.2,5344.0,3340.0,Beauty,Low,49,Male
1274,2023-09-15,1,0.0,3178.0,3178.0,Beauty,Mid,43,Female
1275,2023-05-24,2,0.0,4916.0,2458.0,Electronics,High,41,Female
1276,2023-01-30,1,0.1,1386.0,1540.0,Beauty,Low,57,Female
1277,2023-09-17,4,0.0,9832.0,2458.0,Electronics,Low,57,Female
1278,2023-05-03,2,0.0,2530.0,1265.0,Beauty,Mid,36,Female
1279,2023-04-04,3,0.0,6279.0,2093.0,Beauty,High,36,Female
1280,2023-11-02,3,0.0,5262.0,1754.0,Beauty,High,22,Female
1281,2023-12-04,3,0.2,11851.2,4938.0,Fashion,Low,35,Male
1282,2023-09-26,2,0.2,6772.8,4233.0,Beauty,High,47,Female
1283,2023-06-27,3,0.2,1687.2,703.0,Fashion,High,23,Male
1284,2023-02-08,1,0.0,3880.0,3880.0,Fashion,Mid,20,Male
1285,2023-01-08,4,0.0,8924.0,2231.0,Fashion,Mid,29,Female
1286,2023-09-05,1,0.0,4233.0,4233.0,Beauty,High,35,Male
1287,2023-07-27,1,0.1,1461.6000000000001,1624.0,Beauty,High,44,Female
1288,2023-04-07,3,0.2,6763.200000000001,2818.0,Electronics,High,28,Male
1289,2023-06-11,2,0.2,4864.0,3040.0,Beauty,Low,35,Female
1290,2023-12-29,2,0.0,3002.0,1501.0,Fashion,Mid,40,Male
1291,2023-06-02,4,0.0,19752.0,4938.0,Fashion,Low,50,Female
1292,2023-05-20,4,0.1,5648.400000000001,1569.0,Beauty,Low,23,Male
1293,2023-04-24,2,0.2,2464.0,1540.0,Beauty,Low,35,Female
1294,2023-09-27,4,0.1,14515.2,4032.0,Beauty,Low,57,Female
1295,2023-01-15,2,0.0,3696.0,1848.0,Electronics,Low,41,Female
1296,2023-02-25,1,0.0,4122.0,4122.0,Electronics,Mid,21,Male
1297,2023-03-28,4,0.2,5612.8,1754.0,Beauty,Mid,30,Male
1298,2023-05-18,1,0.0,781.0,781.0,Beauty,Low,18,Female
1299,2023-06-04,1,0.0,3480.0,3480.0,Fashion,High,29,Female
1300,2023-09-25,1,0.0,824.0,824.0,Beauty,Mid,44,Male
1301,2023-05-02,1,0.0,1754.0,1754.0,Beauty,Mid,44,Male
1302,2023-11-11,2,0.2,2510.4,1569.0,Beauty,Low,36,Male
1303,2023-09-28,2,0.0,2038.0,1019.0,Electronics,Low,57,Female
1304,2023-04-30,3,0.0,5751.0,1917.0,Beauty,Low,47,Female
1305,2023-02-08,1,0.0,4350.0,4350.0,Beauty,Mid,26,Male
1306,2023-10-30,3,0.0,9120.0,3040.0,Beauty,Low,32,Male
1307,2023-05-20,1,0.1,2249.1,2499.0,Fashion,Mid,29,Female
1308,2023-12-02,4,0.1,5403.6,1501.0,Fashion,High,51,Female
1309,2023-07-06,3,0.1,6633.900000000001,2457.0,Electronics,High,34,Male
1310,2023-05-04,4,0.1,7534.8,2093.0,Beauty,High,43,Male
1311,2023-01-23,3,0.0,14043.0,4681.0,Electronics,Mid,50,Male
1312,2023-01-25,1,0.2,1784.8000000000002,2231.0,Fashion,Mid,19,Male
1313,2023-03-01,2,0.2,5084.8,3178.0,Beauty,Mid,43,Male
1314,2023-05-08,2,0.2,3998.4,2499.0,Fashion,High,19,Female
1315,2023-10-05,2,0.1,7830.0,4350.0,Beauty,High,50,Female
1316,2023-09-06,4,0.1,3816.0,1060.0,Electronics,Low,38,Male
1317,2023-11-27,3,0.1,4236.3,1569.0,Beauty,Low,53,Male
1318,2023-11-21,2,0.2,7825.6,4891.0,Beauty,Mid,23,Male
1319,2023-05-05,2,0.0,6080.0,3040.0,Beauty,Low,37,Female
1320,2023-02-19,4,0.2,9305.6,2908.0,Beauty,High,31,Female
1321,2023-09-21,3,0.1,6633.900000000001,2457.0,Electronics,High,33,Male
1322,2023-07-23,3,0.0,7059.0,2353.0,Beauty,High,60,Female
1323,2023-08-22,1,0.2,3744.8,4681.0,Electronics,Low,59,Female
1324,2023-03-18,3,0.0,14649.0,4883.0,Beauty,Low,32,Male
1325,2023-03-07,2,0.0,8356.0,4178.0,Fashion,Mid,33,Female
1326,2023-02-07,1,0.2,2740.0,3425.0,Electronics,Mid,37,Female
1327,2023-08-01,4,0.0,11632.0,2908.0,Beauty,High,26,Male
1328,2023-06-02,1,0.0,1265.0,1265.0,Beauty,Low,57,Female
1329,2023-01-22,4,0.1,10944.0,3040.0,Beauty,Mid,43,Male
1330,2023-05-28,3,0.1,11429.1,4233.0,Beauty,High,31,Female
1331,2023-06-29,1,0.1,702.9,781.0,Beauty,High,39,Male
1332,2023-04-08,3,0.0,12096.0,4032.0,Beauty,High,24,Male
1333,2023-10-10,2,0.0,3080.0,1540.0,Beauty,High,23,Female
1334,2023-04-29,4,0.0,3004.0,751.0,Beauty,High,24,Female
1335,2023-01-01,1,0.0,824.0,824.0,Beauty,Mid,52,Male
1336,2023-07-31,1,0.0,2603.0,2603.0,Electronics,Mid,34,Male
1337,2023-06-25,2,0.0,8126.0,4063.0,Fashion,Mid,21,Male
1338,2023-09-11,4,0.1,17776.8,4938.0,Fashion,Mid,42,Male
1339,2023-09-18,3,0.2,4435.2,1848.0,Electronics,Low,52,Male
1340,2023-11-03,3,0.0,9120.0,3040.0,Beauty,Low,32,Female
1341,2023-11-10,2,0.0,6960.0,3480.0,Fashion,Mid,51,Female
1342,2023-10-31,1,0.0,1365.0,1365.0,Electronics,Low,50,Male
1343,2023-05-14,2,0.1,8803.800000000001,4891.0,Beauty,High,47,Male
1344,2023-05-10,1,0.2,3956.0,4945.0,Electronics,Low,28,Female
1345,2023-09-10,3,0.0,14673.0,4891.0,Beauty,Low,45,Male
1346,2023-01-06,1,0.0,4945.0,4945.0,Electronics,Low,31,Female
1347,2023-06-25,1,0.1,1932.3,2147.0,Electronics,Low,53,Female
1348,2023-02-17,2,0.2,2016.0,1260.0,Beauty,High,41,Female
1349,2023-09-28,4,0.1,3668.4,1019.0,Electronics,High,24,Female
1350,2023-09-04,3,0.1,13378.5,4955.0,Electronics,High,21,Male
1351,2023-10-04,4,0.1,8848.800000000001,2458.0,Electronics,Mid,46,Male
1352,2023-08-21,4,0.0,16252.0,4063.0,Fashion,Mid,22,Female
1353,2023-10-13,1,0.1,1461.6000000000001,1624.0,Beauty,High,50,Male
1354,2023-07-11,1,0.2,1674.4,2093.0,Beauty,Mid,38,Male
1355,2023-03-10,1,0.0,1365.0,1365.0,Electronics,Low,22,Female
1356,2023-11-01,2,0.2,4160.0,2600.0,Fashion,Mid,37,Female
1357,2023-04-13,4,0.2,1788.8000000000002,559.0,Fashion,Mid,50,Female
1358,2023-08-02,2,0.0,6850.0,3425.0,Electronics,Low,30,Male
1359,2023-08-15,2,0.0,9362.0,4681.0,Electronics,Low,32,Male
1360,2023-07-02,1,0.0,2457.0,2457.0,Electronics,Low,59,Female
1361,2023-01-13,2,0.2,5084.8,3178.0,Beauty,Low,37,Male
1362,2023-11-05,4,0.0,3296.0,824.0,Beauty,High,24,Male
1363,2023-02-01,3,0.0,7371.0,2457.0,Electronics,High,35,Female
1364,2023-09-08,4,0.0,11208.0,2802.0,Fashion,Mid,42,Male
1365,2023-01-04,3,0.0,12189.0,4063.0,Fashion,Low,48,Female
1366,2023-02-17,3,0.0,2097.0,699.0,Electronics,Low,49,Male
1367,2023-09-25,2,0.1,7313.400000000001,4063.0,Fashion,High,27,Male
1368,2023-12-14,2,0.2,4100.8,2563.0,Fashion,Low,58,Female
1369,2023-07-05,2,0.1,6264.0,3480.0,Fashion,Low,50,Male
1370,2023-07-04,4,0.1,12024.0,3340.0,Beauty,Low,49,Male
1371,2023-09-23,1,0.1,3492.0,3880.0,Fashion,High,21,Male
1372,2023-09-02,4,0.0,10440.0,2610.0,Fashion,High,48,Female
1373,2023-11-29,2,0.0,6850.0,3425.0,Electronics,Mid,43,Male
1374,2023-11-08,2,0.0,5200.0,2600.0,Fashion,Mid,52,Female
1375,2023-11-20,1,0.0,2353.0,2353.0,Beauty,Low,37,Female
1376,2023-11-12,3,0.2,10159.2,4233.0,Beauty,High,43,Male
1377,2023-07-24,3,0.0,7809.0,2603.0,Electronics,Mid,47,Female
1378,2023-03-10,3,0.2,11234.400000000001,4681.0,Electronics,High,57,Female
1379,2023-08-12,4,0.1,15660.0,4350.0,Beauty,Low,30,Male
1380,2023-03-22,1,0.0,2600.0,2600.0,Fashion,Low,24,Female
1381,2023-11-13,4,0.0,10108.0,2527.0,Electronics,High,49,Female
1382,2023-10-18,2,0.1,1405.8,781.0,Beauty,Mid,28,Female
1383,2023-11-07,4,0.1,17776.8,4938.0,Fashion,Mid,27,Female
1384,2023-04-13,1,0.1,741.6,824.0,Beauty,High,47,Male
1385,2023-05-24,2,0.0,3138.0,1569.0,Beauty,High,23,Male
1386,2023-11-18,2,0.2,4508.8,2818.0,Electronics,Mid,19,Male
1387,2023-06-19,3,0.0,4095.0,1365.0,Electronics,Mid,33,Female
1388,2023-07-23,4,0.0,2236.0,559.0,Fashion,Low,24,Female
1389,2023-05-01,3,0.1,2751.3,1019.0,Electronics,Mid,30,Male
1390,2023-12-13,4,0.0,6004.0,1501.0,Fashion,Low,48,Female
1391,2023-06-25,3,0.2,3276.0,1365.0,Electronics,Mid,28,Female
1392,2023-06-28,2,0.0,1118.0,559.0,Fashion,Low,32,Male
1393,2023-03-09,4,0.0,6160.0,1540.0,Beauty,Mid,58,Female
1394,2023-12-26,1,0.0,2147.0,2147.0,Electronics,Low,30,Female
1395,2023-11-13,1,0.0,3178.0,3178.0,Beauty,Low,59,Male
1396,2023-03-23,3,0.2,4209.6,1754.0,Beauty,High,21,Male
1397,2023-04-09,1,0.2,2712.8,3391.0,Beauty,Low,50,Female
1398,2023-08-11,3,0.0,13050.0,4350.0,Beauty,Low,58,Female
1399,2023-10-27,3,0.0,14649.0,4883.0,Beauty,Low,58,Female
1400,2023-03-25,2,0.0,2530.0,1265.0,Beauty,High,47,Male
1401,2023-06-30,3,0.0,12366.0,4122.0,Electronics,Mid,47,Male
1402,2023-04-30,3,0.0,14043.0,4681.0,Electronics,Mid,31,Female
1403,2023-04-01,1,0.0,2802.0,2802.0,Fashion,High,45,Female
1404,2023-12-07,1,0.2,3906.4,4883.0,Beauty,Low,37,Female
1405,2023-11-27,1,0.2,1674.4,2093.0,Beauty,Low,53,Male
1406,2023-10-31,4,0.0,6496.0,1624.0,Beauty,Low,35,Male
1407,2023-01-23,2,0.1,7520.400000000001,4178.0,Fashion,High,41,Male
1408,2023-03-26,3,0.1,7565.400000000001,2802.0,Fashion,Low,19,Male
1409,2023-03-16,3,0.0,7830.0,2610.0,Fashion,Low,37,Male
1410,2023-02-21,4,0.0,6160.0,1540.0,Beauty,High,20,Male
1411,2023-07-11,2,0.0,2730.0,1365.0,Electronics,Low,43,Male
1412,2023-04-09,4,0.2,6697.6,2093.0,Beauty,Mid,19,Male
1413,2023-12-16,3,0.1,11053.800000000001,4094.0,Fashion,High,34,Male
1414,2023-07-08,3,0.2,11719.2,4883.0,Beauty,Low,23,Female
1415,2023-03-09,4,0.0,2188.0,547.0,Electronics,Mid,56,Male
1416,2023-09-04,2,0.0,4294.0,2147.0,Electronics,Low,29,Female
1417,2023-09-06,3,0.0,4764.0,1588.0,Fashion,Mid,36,Female
1418,2023-01-23,1,0.1,3760.2000000000003,4178.0,Fashion,Mid,56,Male
1419,2023-06-01,3,0.0,7581.0,2527.0,Electronics,Low,36,Male
1420,2023-12-25,2,0.0,3002.0,1501.0,Fashion,High,50,Male
1421,2023-05-01,2,0.2,2016.0,1260.0,Beauty,Low,26,Female
1422,2023-05-07,3,0.0,7374.0,2458.0,Electronics,High,51,Male
1423,2023-12-10,2,0.2,7590.400000000001,4744.0,Fashion,Mid,54,Male
1424,2023-09-04,4,0.0,9996.0,2499.0,Fashion,Mid,26,Male
1425,2023-10-14,3,0.1,6023.7,2231.0,Fashion,Low,23,Male
1426,2023-01-18,3,0.0,10173.0,3391.0,Beauty,Mid,30,Female
1427,2023-10-11,3,0.0,14649.0,4883.0,Beauty,Mid,48,Female
1428,2023-03-16,2,0.1,4613.400000000001,2563.0,Fashion,Mid,23,Male
1429,2023-02-19,3,0.0,12699.0,4233.0,Beauty,Mid,44,Male
1430,2023-12-08,1,0.2,2542.4,3178.0,Beauty,High,50,Male
1431,2023-03-23,1,0.0,4122.0,4122.0,Electronics,Low,32,Male
1432,2023-10-11,4,0.1,5544.0,1540.0,Beauty,Mid,31,Male
1433,2023-10-24,3,0.2,6763.200000000001,2818.0,Electronics,High,28,Female
1434,2023-02-10,2,0.1,2824.2000000000003,1569.0,Beauty,Low,21,Female
1435,2023-07-23,1,0.0,4955.0,4955.0,Electronics,High,26,Female
1436,2023-05-26,2,0.0,6960.0,3480.0,Fashion,High,42,Female
1437,2023-08-22,4,0.0,8372.0,2093.0,Beauty,Mid,47,Male
1438,2023-03-16,3,0.1,8580.6,3178.0,Beauty,High,54,Male
1439,2023-09-11,2,0.0,4998.0,2499.0,Fashion,Low,53,Male
1440,2023-12-25,1,0.0,4094.0,4094.0,Fashion,Mid,43,Male
1441,2023-10-30,2,0.0,3696.0,1848.0,Electronics,Low,31,Female
1442,2023-09-11,1,0.0,1540.0,1540.0,Beauty,High,40,Male
1443,2023-09-10,4,0.2,4368.0,1365.0,Electronics,Mid,52,Male
1444,2023-03-03,1,0.0,3880.0,3880.0,Fashion,Mid,58,Male
1445,2023-01-12,2,0.1,7369.2,4094.0,Fashion,Mid,58,Female
1446,2023-07-22,4,0.0,7016.0,1754.0,Beauty,High,43,Female
